             x                y                z         azimuth        dip        iRx
  -98.0761719      -5830.12695       790.000000       30.0000000               0         482
   2500.00000      -4330.12695       790.000000       30.0000000               0         483
   5098.07617      -2830.12695       790.000000       30.0000000               0         484
   7696.15234      -1330.12695       790.000000       30.0000000               0         485
  -2796.15234      -7156.92188       790.000000       30.0000000               0         486
  -198.076172      -5656.92188       790.000000       30.0000000               0         487
   2400.00000      -4156.92188       790.000000       30.0000000               0         488
   4998.07617      -2656.92188       790.000000       30.0000000               0         489
   7596.15234      -1156.92188       790.000000       30.0000000               0         490
  -2896.15234      -6983.71680       790.000000       30.0000000               0         491
  -298.076172      -5483.71680       790.000000       30.0000000               0         492
   2300.00000      -3983.71680       790.000000       30.0000000               0         493
   4898.07617      -2483.71680       790.000000       30.0000000               0         494
   7496.15234      -983.716797       790.000000       30.0000000               0         495
  -2996.15234      -6810.51172       790.000000       30.0000000               0         496
  -398.076172      -5310.51172       790.000000       30.0000000               0         497
   2200.00000      -3810.51172       790.000000       30.0000000               0         498
   4798.07617      -2310.51172       790.000000       30.0000000               0         499
   7396.15234      -810.511719       790.000000       30.0000000               0         500
  -3096.15234      -6637.30664       790.000000       30.0000000               0         501
  -498.076172      -5137.30664       790.000000       30.0000000               0         502
   2100.00000      -3637.30664       790.000000       30.0000000               0         503
   4698.07617      -2137.30664       790.000000       30.0000000               0         504
   7296.15234      -637.306641       790.000000       30.0000000               0         505
  -3196.15234      -6464.10156       790.000000       30.0000000               0         506
  -598.076172      -4964.10156       790.000000       30.0000000               0         507
   2000.00000      -3464.10156       790.000000       30.0000000               0         508
   4598.07617      -1964.10156       790.000000       30.0000000               0         509
   7196.15234      -464.101562       790.000000       30.0000000               0         510
  -3296.15234      -6290.89648       790.000000       30.0000000               0         511
  -698.076172      -4790.89648       790.000000       30.0000000               0         512
   1900.00000      -3290.89648       790.000000       30.0000000               0         513
   4498.07617      -1790.89648       790.000000       30.0000000               0         514
   7096.15234      -290.896484       790.000000       30.0000000               0         515
  -3396.15234      -6117.69141       790.000000       30.0000000               0         516
  -798.076172      -4617.69141       790.000000       30.0000000               0         517
   1800.00000      -3117.69141       790.000000       30.0000000               0         518
   4398.07617      -1617.69141       790.000000       30.0000000               0         519
   6996.15234      -117.691406       790.000000       30.0000000               0         520
  -3496.15234      -5944.48633       790.000000       30.0000000               0         521
  -898.076172      -4444.48633       790.000000       30.0000000               0         522
   1700.00000      -2944.48633       790.000000       30.0000000               0         523
   4298.07617      -1444.48633       790.000000       30.0000000               0         524
   6896.15234       55.5136719       790.000000       30.0000000               0         525
  -3596.15234      -5771.28125       790.000000       30.0000000               0         526
  -998.076172      -4271.28125       790.000000       30.0000000               0         527
   1600.00000      -2771.28125       790.000000       30.0000000               0         528
   4198.07617      -1271.28125       790.000000       30.0000000               0         529
   6796.15234       228.718750       790.000000       30.0000000               0         530
  -3696.15234      -5598.07617       790.000000       30.0000000               0         531
  -1098.07617      -4098.07617       790.000000       30.0000000               0         532
   1500.00000      -2598.07617       790.000000       30.0000000               0         533
   4098.07617      -1098.07617       790.000000       30.0000000               0         534
   6696.15234       401.923828       790.000000       30.0000000               0         535
  -3796.15234      -5424.87109       790.000000       30.0000000               0         536
  -1198.07617      -3924.87109       790.000000       30.0000000               0         537
   1400.00000      -2424.87109       790.000000       30.0000000               0         538
   3998.07617      -924.871094       790.000000       30.0000000               0         539
   6596.15234       575.128906       790.000000       30.0000000               0         540
  -3896.15234      -5251.66602       790.000000       30.0000000               0         541
  -1298.07617      -3751.66602       790.000000       30.0000000               0         542
   1300.00000      -2251.66602       790.000000       30.0000000               0         543
   3898.07617      -751.666016       790.000000       30.0000000               0         544
   6496.15234       748.333984       790.000000       30.0000000               0         545
  -3996.15234      -5078.46094       790.000000       30.0000000               0         546
  -1398.07617      -3578.46094       790.000000       30.0000000               0         547
   1200.00000      -2078.46094       790.000000       30.0000000               0         548
   3798.07617      -578.460938       790.000000       30.0000000               0         549
   6396.15234       921.539062       790.000000       30.0000000               0         550
  -4096.15234      -4905.25586       790.000000       30.0000000               0         551
  -1498.07617      -3405.25586       790.000000       30.0000000               0         552
   1100.00000      -1905.25586       790.000000       30.0000000               0         553
   3698.07617      -405.255859       790.000000       30.0000000               0         554
   6296.15234       1094.74414       790.000000       30.0000000               0         555
  -4196.15234      -4732.05078       790.000000       30.0000000               0         556
  -1598.07617      -3232.05078       790.000000       30.0000000               0         557
   1000.00000      -1732.05078       790.000000       30.0000000               0         558
   3598.07617      -232.050781       790.000000       30.0000000               0         559
   6196.15234       1267.94922       790.000000       30.0000000               0         560
  -4296.15234      -4558.84570       790.000000       30.0000000               0         561
  -1698.07617      -3058.84570       790.000000       30.0000000               0         562
   900.000000      -1558.84570       790.000000       30.0000000               0         563
   3498.07617      -58.8457031       790.000000       30.0000000               0         564
   6096.15234       1441.15430       790.000000       30.0000000               0         565
  -4396.15234      -4385.64062       790.000000       30.0000000               0         566
  -1798.07617      -2885.64062       790.000000       30.0000000               0         567
   800.000000      -1385.64062       790.000000       30.0000000               0         568
   3398.07617       114.359375       790.000000       30.0000000               0         569
   5996.15234       1614.35938       790.000000       30.0000000               0         570
  -4496.15234      -4212.43555       790.000000       30.0000000               0         571
  -1898.07617      -2712.43555       790.000000       30.0000000               0         572
   700.000000      -1212.43555       790.000000       30.0000000               0         573
   3298.07617       287.564453       790.000000       30.0000000               0         574
   5896.15234       1787.56445       790.000000       30.0000000               0         575
  -4596.15234      -4039.23047       790.000000       30.0000000               0         576
  -1998.07617      -2539.23047       790.000000       30.0000000               0         577
   600.000000      -1039.23047       790.000000       30.0000000               0         578
   3198.07617       460.769531       790.000000       30.0000000               0         579
   5796.15234       1960.76953       790.000000       30.0000000               0         580
  -4696.15234      -3866.02539       790.000000       30.0000000               0         581
  -2098.07617      -2366.02539       790.000000       30.0000000               0         582
   500.000000      -866.025391       790.000000       30.0000000               0         583
   3098.07617       633.974609       790.000000       30.0000000               0         584
   5696.15234       2133.97461       790.000000       30.0000000               0         585
  -4796.15234      -3692.82031       790.000000       30.0000000               0         586
  -2198.07617      -2192.82031       790.000000       30.0000000               0         587
   400.000000      -692.820312       790.000000       30.0000000               0         588
   2998.07617       807.179688       790.000000       30.0000000               0         589
   5596.15234       2307.17969       790.000000       30.0000000               0         590
  -4896.15234      -3519.61523       790.000000       30.0000000               0         591
  -2298.07617      -2019.61523       790.000000       30.0000000               0         592
   300.000000      -519.615234       790.000000       30.0000000               0         593
   2898.07617       980.384766       790.000000       30.0000000               0         594
   5496.15234       2480.38477       790.000000       30.0000000               0         595
  -4996.15234      -3346.41016       790.000000       30.0000000               0         596
  -2398.07617      -1846.41016       790.000000       30.0000000               0         597
   200.000000      -346.410156       790.000000       30.0000000               0         598
   2798.07617       1153.58984       790.000000       30.0000000               0         599
   5396.15234       2653.58984       790.000000       30.0000000               0         600
  -5096.15234      -3173.20508       790.000000       30.0000000               0         601
  -2498.07617      -1673.20508       790.000000       30.0000000               0         602
   100.000000      -173.205078       790.000000       30.0000000               0         603
   2698.07617       1326.79492       790.000000       30.0000000               0         604
   5296.15234       2826.79492       790.000000       30.0000000               0         605
  -5196.15234      -3000.00000       790.000000       30.0000000               0         606
  -2598.07617      -1500.00000       790.000000       30.0000000               0         607
   0.00000000       0.00000000       790.000000       30.0000000               0         608
   2598.07617       1500.00000       790.000000       30.0000000               0         609
   5196.15234       3000.00000       790.000000       30.0000000               0         610
  -5296.15234      -2826.79492       790.000000       30.0000000               0         611
  -2698.07617      -1326.79492       790.000000       30.0000000               0         612
  -100.000000       173.205078       790.000000       30.0000000               0         613
   2498.07617       1673.20508       790.000000       30.0000000               0         614
   5096.15234       3173.20508       790.000000       30.0000000               0         615
  -5396.15234      -2653.58984       790.000000       30.0000000               0         616
  -2798.07617      -1153.58984       790.000000       30.0000000               0         617
  -200.000000       346.410156       790.000000       30.0000000               0         618
   2398.07617       1846.41016       790.000000       30.0000000               0         619
   4996.15234       3346.41016       790.000000       30.0000000               0         620
  -5496.15234      -2480.38477       790.000000       30.0000000               0         621
  -2898.07617      -980.384766       790.000000       30.0000000               0         622
  -300.000000       519.615234       790.000000       30.0000000               0         623
   2298.07617       2019.61523       790.000000       30.0000000               0         624
   4896.15234       3519.61523       790.000000       30.0000000               0         625
  -5596.15234      -2307.17969       790.000000       30.0000000               0         626
  -2998.07617      -807.179688       790.000000       30.0000000               0         627
  -400.000000       692.820312       790.000000       30.0000000               0         628
   2198.07617       2192.82031       790.000000       30.0000000               0         629
   4796.15234       3692.82031       790.000000       30.0000000               0         630
  -5696.15234      -2133.97461       790.000000       30.0000000               0         631
  -3098.07617      -633.974609       790.000000       30.0000000               0         632
  -500.000000       866.025391       790.000000       30.0000000               0         633
   2098.07617       2366.02539       790.000000       30.0000000               0         634
   4696.15234       3866.02539       790.000000       30.0000000               0         635
  -5796.15234      -1960.76953       790.000000       30.0000000               0         636
  -3198.07617      -460.769531       790.000000       30.0000000               0         637
  -600.000000       1039.23047       790.000000       30.0000000               0         638
   1998.07617       2539.23047       790.000000       30.0000000               0         639
   4596.15234       4039.23047       790.000000       30.0000000               0         640
  -5896.15234      -1787.56445       790.000000       30.0000000               0         641
  -3298.07617      -287.564453       790.000000       30.0000000               0         642
  -700.000000       1212.43555       790.000000       30.0000000               0         643
   1898.07617       2712.43555       790.000000       30.0000000               0         644
   4496.15234       4212.43555       790.000000       30.0000000               0         645
  -5996.15234      -1614.35938       790.000000       30.0000000               0         646
  -3398.07617      -114.359375       790.000000       30.0000000               0         647
  -800.000000       1385.64062       790.000000       30.0000000               0         648
   1798.07617       2885.64062       790.000000       30.0000000               0         649
   4396.15234       4385.64062       790.000000       30.0000000               0         650
  -6096.15234      -1441.15430       790.000000       30.0000000               0         651
  -3498.07617       58.8457031       790.000000       30.0000000               0         652
  -900.000000       1558.84570       790.000000       30.0000000               0         653
   1698.07617       3058.84570       790.000000       30.0000000               0         654
   4296.15234       4558.84570       790.000000       30.0000000               0         655
  -6196.15234      -1267.94922       790.000000       30.0000000               0         656
  -3598.07617       232.050781       790.000000       30.0000000               0         657
  -1000.00000       1732.05078       790.000000       30.0000000               0         658
   1598.07617       3232.05078       790.000000       30.0000000               0         659
   4196.15234       4732.05078       790.000000       30.0000000               0         660
  -6296.15234      -1094.74414       790.000000       30.0000000               0         661
  -3698.07617       405.255859       790.000000       30.0000000               0         662
  -1100.00000       1905.25586       790.000000       30.0000000               0         663
   1498.07617       3405.25586       790.000000       30.0000000               0         664
   4096.15234       4905.25586       790.000000       30.0000000               0         665
  -6396.15234      -921.539062       790.000000       30.0000000               0         666
  -3798.07617       578.460938       790.000000       30.0000000               0         667
  -1200.00000       2078.46094       790.000000       30.0000000               0         668
   1398.07617       3578.46094       790.000000       30.0000000               0         669
   3996.15234       5078.46094       790.000000       30.0000000               0         670
  -6496.15234      -748.333984       790.000000       30.0000000               0         671
  -3898.07617       751.666016       790.000000       30.0000000               0         672
  -1300.00000       2251.66602       790.000000       30.0000000               0         673
   1298.07617       3751.66602       790.000000       30.0000000               0         674
   3896.15234       5251.66602       790.000000       30.0000000               0         675
  -6596.15234      -575.128906       790.000000       30.0000000               0         676
  -3998.07617       924.871094       790.000000       30.0000000               0         677
  -1400.00000       2424.87109       790.000000       30.0000000               0         678
   1198.07617       3924.87109       790.000000       30.0000000               0         679
   3796.15234       5424.87109       790.000000       30.0000000               0         680
  -6696.15234      -401.923828       790.000000       30.0000000               0         681
  -4098.07617       1098.07617       790.000000       30.0000000               0         682
  -1500.00000       2598.07617       790.000000       30.0000000               0         683
   1098.07617       4098.07617       790.000000       30.0000000               0         684
   3696.15234       5598.07617       790.000000       30.0000000               0         685
  -6796.15234      -228.718750       790.000000       30.0000000               0         686
  -4198.07617       1271.28125       790.000000       30.0000000               0         687
  -1600.00000       2771.28125       790.000000       30.0000000               0         688
   998.076172       4271.28125       790.000000       30.0000000               0         689
   3596.15234       5771.28125       790.000000       30.0000000               0         690
  -6896.15234      -55.5136719       790.000000       30.0000000               0         691
  -4298.07617       1444.48633       790.000000       30.0000000               0         692
  -1700.00000       2944.48633       790.000000       30.0000000               0         693
   898.076172       4444.48633       790.000000       30.0000000               0         694
   3496.15234       5944.48633       790.000000       30.0000000               0         695
  -6996.15234       117.691406       790.000000       30.0000000               0         696
  -4398.07617       1617.69141       790.000000       30.0000000               0         697
  -1800.00000       3117.69141       790.000000       30.0000000               0         698
   798.076172       4617.69141       790.000000       30.0000000               0         699
   3396.15234       6117.69141       790.000000       30.0000000               0         700
  -7096.15234       290.896484       790.000000       30.0000000               0         701
  -4498.07617       1790.89648       790.000000       30.0000000               0         702
  -1900.00000       3290.89648       790.000000       30.0000000               0         703
   698.076172       4790.89648       790.000000       30.0000000               0         704
   3296.15234       6290.89648       790.000000       30.0000000               0         705
  -7196.15234       464.101562       790.000000       30.0000000               0         706
  -4598.07617       1964.10156       790.000000       30.0000000               0         707
  -2000.00000       3464.10156       790.000000       30.0000000               0         708
   598.076172       4964.10156       790.000000       30.0000000               0         709
   3196.15234       6464.10156       790.000000       30.0000000               0         710
  -7296.15234       637.306641       790.000000       30.0000000               0         711
  -4698.07617       2137.30664       790.000000       30.0000000               0         712
  -2100.00000       3637.30664       790.000000       30.0000000               0         713
   498.076172       5137.30664       790.000000       30.0000000               0         714
   3096.15234       6637.30664       790.000000       30.0000000               0         715
  -7396.15234       810.511719       790.000000       30.0000000               0         716
  -4798.07617       2310.51172       790.000000       30.0000000               0         717
  -2200.00000       3810.51172       790.000000       30.0000000               0         718
   398.076172       5310.51172       790.000000       30.0000000               0         719
   2996.15234       6810.51172       790.000000       30.0000000               0         720
  -7496.15234       983.716797       790.000000       30.0000000               0         721
  -4898.07617       2483.71680       790.000000       30.0000000               0         722
  -2300.00000       3983.71680       790.000000       30.0000000               0         723
   298.076172       5483.71680       790.000000       30.0000000               0         724
   2896.15234       6983.71680       790.000000       30.0000000               0         725
  -7596.15234       1156.92188       790.000000       30.0000000               0         726
  -4998.07617       2656.92188       790.000000       30.0000000               0         727
  -2400.00000       4156.92188       790.000000       30.0000000               0         728
   198.076172       5656.92188       790.000000       30.0000000               0         729
   2796.15234       7156.92188       790.000000       30.0000000               0         730
  -7696.15234       1330.12695       790.000000       30.0000000               0         731
  -5098.07617       2830.12695       790.000000       30.0000000               0         732
  -2500.00000       4330.12695       790.000000       30.0000000               0         733
   98.0761719       5830.12695       790.000000       30.0000000               0         734
   2696.15234       7330.12695       790.000000       30.0000000               0         735
  -7796.15234       1503.33203       790.000000       30.0000000               0         736
  -5198.07617       3003.33203       790.000000       30.0000000               0         737
  -2600.00000       4503.33203       790.000000       30.0000000               0         738
  -1.92382812       6003.33203       790.000000       30.0000000               0         739
   2596.15234       7503.33203       790.000000       30.0000000               0         740
  -7896.15234       1676.53711       790.000000       30.0000000               0         741
  -5298.07617       3176.53711       790.000000       30.0000000               0         742
  -2700.00000       4676.53711       790.000000       30.0000000               0         743
  -101.923828       6176.53711       790.000000       30.0000000               0         744
   2496.15234       7676.53711       790.000000       30.0000000               0         745
  -7996.15234       1849.74219       790.000000       30.0000000               0         746
  -5398.07617       3349.74219       790.000000       30.0000000               0         747
  -2800.00000       4849.74219       790.000000       30.0000000               0         748
  -201.923828       6349.74219       790.000000       30.0000000               0         749
   2396.15234       7849.74219       790.000000       30.0000000               0         750
  -8096.15234       2022.94727       790.000000       30.0000000               0         751
  -5498.07617       3522.94727       790.000000       30.0000000               0         752
  -2900.00000       5022.94727       790.000000       30.0000000               0         753
  -301.923828       6522.94727       790.000000       30.0000000               0         754
   2296.15234       8022.94727       790.000000       30.0000000               0         755
  -8196.15234       2196.15234       790.000000       30.0000000               0         756
  -5598.07617       3696.15234       790.000000       30.0000000               0         757
  -3000.00000       5196.15234       790.000000       30.0000000               0         758
  -401.923828       6696.15234       790.000000       30.0000000               0         759
   2196.15234       8196.15234       790.000000       30.0000000               0         760
  -8296.15234       2369.35742       790.000000       30.0000000               0         761
  -5698.07617       3869.35742       790.000000       30.0000000               0         762
  -3100.00000       5369.35742       790.000000       30.0000000               0         763
  -501.923828       6869.35742       790.000000       30.0000000               0         764
   2096.15234       8369.35742       790.000000       30.0000000               0         765
  -8396.15234       2542.56250       790.000000       30.0000000               0         766
  -5798.07617       4042.56250       790.000000       30.0000000               0         767
  -3200.00000       5542.56250       790.000000       30.0000000               0         768
  -601.923828       7042.56250       790.000000       30.0000000               0         769
   1996.15234       8542.56250       790.000000       30.0000000               0         770
  -8496.15234       2715.76758       790.000000       30.0000000               0         771
  -5898.07617       4215.76758       790.000000       30.0000000               0         772
  -3300.00000       5715.76758       790.000000       30.0000000               0         773
  -701.923828       7215.76758       790.000000       30.0000000               0         774
   1896.15234       8715.76758       790.000000       30.0000000               0         775
  -8596.15234       2888.97266       790.000000       30.0000000               0         776
  -5998.07617       4388.97266       790.000000       30.0000000               0         777
  -3400.00000       5888.97266       790.000000       30.0000000               0         778
  -801.923828       7388.97266       790.000000       30.0000000               0         779
   1796.15234       8888.97266       790.000000       30.0000000               0         780
  -8696.15234       3062.17773       790.000000       30.0000000               0         781
  -6098.07617       4562.17773       790.000000       30.0000000               0         782
  -3500.00000       6062.17773       790.000000       30.0000000               0         783
  -901.923828       7562.17773       790.000000       30.0000000               0         784
   1696.15234       9062.17773       790.000000       30.0000000               0         785
  -8796.15234       3235.38281       790.000000       30.0000000               0         786
  -6198.07617       4735.38281       790.000000       30.0000000               0         787
  -3600.00000       6235.38281       790.000000       30.0000000               0         788
  -1001.92383       7735.38281       790.000000       30.0000000               0         789
   1596.15234       9235.38281       790.000000       30.0000000               0         790
  -8896.15234       3408.58789       790.000000       30.0000000               0         791
  -6298.07617       4908.58789       790.000000       30.0000000               0         792
  -3700.00000       6408.58789       790.000000       30.0000000               0         793
  -1101.92383       7908.58789       790.000000       30.0000000               0         794
   1496.15234       9408.58789       790.000000       30.0000000               0         795
  -8996.15234       3581.79297       790.000000       30.0000000               0         796
  -6398.07617       5081.79297       790.000000       30.0000000               0         797
  -3800.00000       6581.79297       790.000000       30.0000000               0         798
  -1201.92383       8081.79297       790.000000       30.0000000               0         799
   1396.15234       9581.79297       790.000000       30.0000000               0         800
  -9096.15234       3754.99805       790.000000       30.0000000               0         801
  -6498.07617       5254.99805       790.000000       30.0000000               0         802
  -3900.00000       6754.99805       790.000000       30.0000000               0         803
  -1301.92383       8254.99805       790.000000       30.0000000               0         804
   1296.15234       9754.99805       790.000000       30.0000000               0         805
  -9196.15234       3928.20312       790.000000       30.0000000               0         806
  -6598.07617       5428.20312       790.000000       30.0000000               0         807
  -4000.00000       6928.20312       790.000000       30.0000000               0         808
  -1401.92383       8428.20312       790.000000       30.0000000               0         809
   1196.15234       9928.20312       790.000000       30.0000000               0         810
